id,card_brand,card_type,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,pin_age,expire_year,account_age,multi_card_client,limit_category
2981,Visa,Debit,yes,1,26410,05/2008,2011,no,15,2022,4,no,premium
3745,Visa,Credit,yes,2,28600,07/2005,2011,no,15,2011,15,yes,premium
2115,Mastercard,Debit,yes,2,41057,03/2006,2010,no,16,2019,7,yes,premium
3078,Visa,Debit,yes,2,3864,05/2010,2015,no,11,2012,14,yes,medium
1402,Amex,Credit,yes,1,8400,02/2020,2020,no,6,2022,4,no,high
6054,Visa,Debit,yes,1,5024,12/2011,2012,no,14,2022,4,no,high
1843,Visa,Debit,yes,2,10607,02/2020,2020,no,6,2023,3,yes,premium
5264,Visa,Credit,yes,1,0,10/2012,2012,no,14,2017,9,no,low
4427,Mastercard,Credit,yes,2,10500,08/2014,2014,no,12,2015,11,yes,premium
546,Mastercard,Debit,yes,2,19185,01/2020,2020,no,6,2021,5,yes,premium
177,Visa,Credit,no,2,7100,01/2008,2011,no,15,2020,6,yes,high
3147,Mastercard,Credit,yes,1,4000,05/2014,2014,no,12,2014,12,no,medium
3383,Mastercard,Debit,no,2,12708,06/2008,2008,no,18,2023,3,yes,premium
352,Amex,Credit,yes,2,4400,01/2016,2016,no,10,2022,4,yes,medium
3137,Visa,Debit,yes,1,16017,05/2013,2013,no,13,2020,6,no,premium
547,Mastercard,Debit,yes,2,2066,01/2020,2020,no,6,2024,2,yes,medium
6040,Mastercard,Debit,yes,1,16320,12/2011,2011,no,15,2020,6,no,premium
4398,Visa,Debit,yes,2,13060,08/2012,2012,no,14,2023,3,yes,premium
1134,Amex,Credit,yes,2,8900,02/2008,2015,no,11,2022,4,yes,high
4339,Visa,Debit,yes,2,10517,08/2010,2014,no,12,2021,5,yes,premium
3470,Mastercard,Debit,no,2,13245,06/2010,2012,no,14,2024,2,yes,premium
5378,Mastercard,Debit (Prepaid),yes,1,90,11/2002,2009,no,17,2023,3,no,low
2779,Mastercard,Debit (Prepaid),yes,1,72,04/2018,2018,no,8,2023,3,no,low
2982,Visa,Debit,yes,1,18280,05/2008,2011,no,15,2013,13,no,premium
2443,Mastercard,Credit,no,1,13600,04/2003,2012,no,14,2021,5,no,premium
2889,Visa,Debit,yes,1,12778,05/2005,2010,no,16,2021,5,no,premium
4008,Mastercard,Debit,yes,1,12917,07/2013,2013,no,13,2021,5,no,premium
50,Mastercard,Credit,yes,2,6000,01/2004,2010,no,16,2007,19,yes,high
3243,Visa,Debit,yes,2,8874,06/2002,2012,no,14,2023,3,yes,high
3904,Visa,Debit,yes,2,4322,07/2009,2013,no,13,2015,11,yes,medium
3734,Mastercard,Debit,yes,1,9219,07/2005,2008,no,18,2024,2,no,high
5367,Mastercard,Debit,yes,1,6088,11/2001,2005,no,21,2021,5,no,high
1403,Amex,Credit,yes,2,20800,02/2020,2020,no,6,2022,4,yes,premium
1844,Visa,Credit,yes,2,12700,02/2020,2020,no,6,2020,6,yes,premium
1845,Visa,Debit (Prepaid),yes,2,76,02/2020,2020,no,6,2020,6,yes,low
3346,Mastercard,Debit,yes,2,12760,06/2007,2009,no,17,2012,14,yes,premium
5285,Discover,Credit,yes,1,3600,10/2014,2014,no,12,2021,5,no,medium
3471,Mastercard,Debit,no,2,15894,06/2010,2010,no,16,2023,3,yes,premium
1846,Visa,Credit,yes,2,11500,02/2020,2020,no,6,2020,6,yes,premium
5325,Visa,Debit,yes,2,21439,10/2017,2017,no,9,2023,3,yes,premium
5460,Mastercard,Debit,yes,1,32165,11/2006,2014,no,12,2018,8,no,premium
3651,Mastercard,Debit,yes,2,12346,07/1998,2006,no,20,2024,2,yes,premium
3273,Mastercard,Credit,yes,2,13500,06/2004,2014,no,12,2021,5,yes,premium
2333,Visa,Credit,yes,2,12700,03/2014,2014,no,12,2023,3,yes,premium
1847,Visa,Debit,yes,1,29335,02/2020,2020,no,6,2024,2,no,premium
2890,Visa,Debit,yes,1,16962,05/2005,2010,no,16,2023,3,no,premium
3313,Mastercard,Debit,yes,2,17007,06/2006,2009,no,17,2007,19,yes,premium
3931,Mastercard,Debit,yes,1,43673,07/2010,2011,no,15,2021,5,no,premium
6133,Mastercard,Debit,yes,1,43973,12/2017,2017,no,9,2020,6,no,premium
4447,Mastercard,Debit,yes,1,28069,08/2015,2015,no,11,2018,8,no,premium
5149,Mastercard,Debit,yes,1,30366,10/2009,2009,no,17,2023,3,no,premium
2492,Visa,Debit,yes,2,1241,04/2005,2014,no,12,2020,6,yes,medium
2642,Mastercard,Debit (Prepaid),yes,1,70,04/2010,2010,no,16,2020,6,no,low
2204,Visa,Debit,yes,1,60610,03/2008,2008,no,18,2022,4,no,premium
4245,Mastercard,Debit,yes,1,50961,08/2008,2010,no,16,2022,4,no,premium
4437,Visa,Debit,yes,1,31896,08/2014,2014,no,12,2020,6,no,premium
5043,Amex,Credit,yes,1,30500,10/2006,2007,no,19,2013,13,no,premium
5593,Amex,Credit,yes,2,19300,11/2010,2010,no,16,2015,11,yes,premium
1018,Mastercard,Credit,yes,1,24600,02/2003,2013,no,13,2006,20,no,premium
2922,Amex,Credit,yes,1,15700,05/2007,2013,no,13,2016,10,no,premium
4941,Visa,Debit (Prepaid),yes,2,22,10/1999,2016,no,10,2022,4,yes,low
2071,Visa,Credit,yes,1,3100,03/2004,2011,no,15,2007,19,no,medium
3531,Visa,Debit,yes,1,42241,06/2011,2012,no,14,2019,7,no,premium
5767,Visa,Debit,yes,1,25497,12/2000,2012,no,14,2020,6,no,premium
1568,Mastercard,Debit,yes,1,28188,02/2020,2020,no,6,2020,6,no,premium
2099,Visa,Credit,no,2,14300,03/2005,2012,no,14,2020,6,yes,premium
548,Mastercard,Debit,yes,2,12035,01/2020,2020,no,6,2020,6,yes,premium
1569,Mastercard,Credit,yes,2,10800,02/2020,2020,no,6,2020,6,yes,premium
2762,Mastercard,Debit,no,1,16332,04/2016,2016,no,10,2020,6,no,premium
5172,Visa,Debit,yes,2,6724,10/2009,2011,no,15,2021,5,yes,high
3216,Mastercard,Debit,yes,2,20933,06/2000,2014,no,12,2023,3,yes,premium
2180,Mastercard,Debit,yes,1,25253,03/2008,2008,no,18,2020,6,no,premium
1284,Visa,Debit,yes,2,13202,02/2011,2011,no,15,2021,5,yes,premium
2342,Mastercard,Debit (Prepaid),yes,2,78,03/2015,2015,no,11,2020,6,yes,low
2879,Mastercard,Debit,yes,1,16441,05/2005,2008,no,18,2021,5,no,premium
549,Mastercard,Credit,yes,2,7200,01/2020,2020,no,6,2021,5,yes,high
4633,Mastercard,Debit,yes,1,8342,09/2007,2009,no,17,2023,3,no,high
550,Mastercard,Credit,yes,2,5700,01/2020,2020,no,6,2021,5,yes,high
2660,Visa,Credit,yes,1,14300,04/2010,2010,no,16,2020,6,no,premium
2720,Visa,Debit,no,1,17252,04/2013,2013,no,13,2024,2,no,premium
4713,Mastercard,Credit,yes,1,11900,09/2009,2012,no,14,2023,3,no,premium
4323,Mastercard,Debit,yes,1,10445,08/2010,2010,no,16,2022,4,no,premium
4324,Mastercard,Debit (Prepaid),yes,1,73,08/2010,2010,no,16,2011,15,no,low
4690,Visa,Debit,yes,1,17319,09/2008,2010,no,16,2022,4,no,premium
5728,Visa,Credit,yes,2,9400,11/2016,2016,no,10,2020,6,yes,high
3089,Discover,Credit,yes,2,8900,05/2011,2014,no,12,2015,11,yes,high
5525,Mastercard,Debit,yes,2,9324,11/2008,2009,no,17,2021,5,yes,high
3867,Visa,Debit,yes,2,8834,07/2008,2017,no,9,2024,2,yes,high
3001,Mastercard,Debit,yes,1,8304,05/2009,2013,no,13,2022,4,no,high
3444,Visa,Credit,yes,1,10900,06/2009,2009,no,17,2023,3,no,premium
982,Visa,Credit,yes,2,9300,02/2000,2006,no,20,2014,12,yes,high
3118,Mastercard,Debit,yes,1,10946,05/2012,2012,no,14,2012,14,no,premium
1570,Mastercard,Debit,yes,2,24576,02/2020,2020,no,6,2020,6,yes,premium
4650,Visa,Credit,yes,2,12500,09/2007,2013,no,13,2017,9,yes,premium
4246,Mastercard,Debit (Prepaid),yes,2,40,08/2008,2009,no,17,2024,2,yes,low
4325,Mastercard,Debit,yes,2,21408,08/2010,2015,no,11,2024,2,yes,premium
1029,Mastercard,Debit,no,1,9433,02/2004,2009,no,17,2020,6,no,high
3266,Amex,Credit,yes,2,7400,06/2004,2006,no,20,2020,6,yes,high
1571,Mastercard,Debit,yes,1,34858,02/2020,2020,no,6,2020,6,no,premium
1848,Visa,Debit,no,1,28147,02/2020,2020,no,6,2020,6,no,premium
551,Mastercard,Debit,yes,1,13857,01/2020,2020,no,6,2022,4,no,premium
1572,Mastercard,Debit,yes,2,10236,02/2020,2020,no,6,2021,5,yes,premium
3770,Mastercard,Credit,yes,1,15700,07/2006,2010,no,16,2024,2,no,premium
130,Mastercard,Debit,yes,2,25080,01/2007,2012,no,14,2021,5,yes,premium
2565,Mastercard,Debit,yes,2,31604,04/2008,2014,no,12,2012,14,yes,premium
4009,Mastercard,Credit,yes,2,5600,07/2013,2013,no,13,2015,11,yes,high
5698,Mastercard,Debit,yes,1,16220,11/2014,2014,no,12,2022,4,no,premium
3002,Mastercard,Debit,yes,1,44568,05/2009,2011,no,15,2021,5,no,premium
196,Mastercard,Credit,yes,2,12500,01/2009,2009,no,17,2012,14,yes,premium
4714,Mastercard,Credit,yes,2,12200,09/2009,2009,no,17,2015,11,yes,premium
1849,Visa,Debit,yes,2,27220,02/2020,2020,no,6,2021,5,yes,premium
1573,Mastercard,Debit,yes,2,14303,02/2020,2020,no,6,2024,2,yes,premium
3571,Visa,Debit,yes,2,10289,06/2013,2013,no,13,2020,6,yes,premium
1174,Mastercard,Debit,yes,2,10618,02/2009,2009,no,17,2019,7,yes,premium
3421,Mastercard,Debit,yes,2,10909,06/2009,2009,no,17,2010,16,yes,premium
1246,Visa,Debit,yes,2,31554,02/2010,2010,no,16,2023,3,yes,premium
807,Visa,Debit,yes,1,35148,01/2020,2020,no,6,2020,6,no,premium
3996,Mastercard,Debit,yes,2,35968,07/2012,2012,no,14,2020,6,yes,premium
3034,Amex,Credit,yes,1,30900,05/2010,2016,no,10,2022,4,no,premium
5308,Visa,Debit,yes,1,22122,10/2015,2015,no,11,2017,9,no,premium
4551,Mastercard,Debit,yes,1,21240,09/2004,2006,no,20,2023,3,no,premium
4865,Visa,Debit,yes,2,33181,09/2013,2013,no,13,2023,3,yes,premium
3401,Visa,Credit,yes,2,13900,06/2008,2008,no,18,2016,10,yes,premium
2773,Visa,Debit,yes,2,18316,04/2017,2017,no,9,2018,8,yes,premium
3615,Visa,Debit,yes,1,14858,06/2016,2016,no,10,2024,2,no,premium
5506,Visa,Debit,yes,1,21414,11/2007,2008,no,18,2022,4,no,premium
4758,Discover,Credit,yes,1,14900,09/2010,2010,no,16,2021,5,no,premium
3804,Mastercard,Debit,yes,1,12992,07/2007,2015,no,11,2020,6,no,premium
4247,Mastercard,Credit,yes,1,8300,08/2008,2013,no,13,2020,6,no,high
2057,Mastercard,Debit (Prepaid),yes,1,56,03/2004,2008,no,18,2011,15,no,low
2205,Visa,Debit,yes,2,5283,03/2008,2010,no,16,2023,3,yes,high
2077,Discover,Credit,yes,2,10600,03/2005,2008,no,18,2012,14,yes,premium
552,Mastercard,Debit,yes,1,5158,01/2020,2020,no,6,2023,3,no,high
4475,Visa,Debit,yes,1,30320,08/2018,2018,no,8,2021,5,no,premium
1143,Mastercard,Credit,yes,1,14200,02/2008,2011,no,15,2022,4,no,premium
2470,Visa,Debit,yes,1,28911,04/2004,2011,no,15,2021,5,no,premium
1574,Mastercard,Debit,yes,2,65185,02/2020,2020,no,6,2023,3,yes,premium
6141,Mastercard,Debit,yes,1,36570,12/2019,2019,no,7,2022,4,no,premium
5858,Mastercard,Debit,yes,1,14138,12/2006,2011,no,15,2006,20,no,premium
1850,Visa,Debit,yes,1,21752,02/2020,2020,no,6,2020,6,no,premium
808,Visa,Debit,yes,2,23137,01/2020,2020,no,6,2020,6,yes,premium
5469,Visa,Debit,yes,1,32808,11/2006,2012,no,14,2021,5,no,premium
553,Mastercard,Debit,no,1,29674,01/2020,2020,no,6,2020,6,no,premium
4993,Visa,Credit,yes,2,24300,10/2003,2007,no,19,2021,5,yes,premium
5393,Visa,Debit,yes,2,17280,11/2003,2014,no,12,2024,2,yes,premium
4340,Visa,Debit,yes,2,4660,08/2010,2013,no,13,2022,4,yes,medium
159,Mastercard,Debit,yes,2,12557,01/2008,2013,no,13,2011,15,yes,premium
5703,Visa,Debit,yes,2,49425,11/2014,2014,no,12,2024,2,yes,premium
4010,Mastercard,Debit,yes,1,47330,07/2013,2013,no,13,2024,2,no,premium
3997,Mastercard,Debit,yes,2,50774,07/2012,2012,no,14,2020,6,yes,premium
2168,Amex,Credit,yes,1,22800,03/2008,2008,no,18,2022,4,no,premium
5387,Mastercard,Debit,yes,2,75640,11/2003,2009,no,17,2009,17,yes,premium
2945,Visa,Debit,yes,1,65540,05/2007,2012,no,14,2024,2,no,premium
1851,Visa,Debit,yes,2,16998,02/2020,2020,no,6,2023,3,yes,premium
809,Visa,Credit,yes,2,12300,01/2020,2020,no,6,2023,3,yes,premium
1852,Visa,Credit,no,1,17100,02/2020,2020,no,6,2021,5,no,premium
226,Mastercard,Debit,yes,2,23039,01/2010,2010,no,16,2020,6,yes,premium
298,Mastercard,Debit,yes,1,17795,01/2012,2012,no,14,2023,3,no,premium
2217,Mastercard,Credit,yes,2,9000,03/2009,2011,no,15,2022,4,yes,high
5507,Visa,Debit,yes,1,14424,11/2007,2010,no,16,2008,18,no,premium
3905,Visa,Credit,yes,2,5700,07/2009,2011,no,15,2022,4,yes,high
4024,Mastercard,Debit,no,1,14626,07/2014,2014,no,12,2014,12,no,premium
1306,Visa,Credit,yes,1,200,02/2012,2012,no,14,2023,3,no,low
5883,Mastercard,Debit,yes,1,282,12/2007,2009,no,17,2021,5,no,low
2086,Mastercard,Debit,yes,2,350,03/2005,2011,no,15,2019,7,yes,low
4771,Mastercard,Debit,no,2,42537,09/2010,2010,no,16,2020,6,yes,premium
5508,Visa,Debit,yes,1,21073,11/2007,2011,no,15,2021,5,no,premium
1404,Amex,Credit,yes,1,14600,02/2020,2020,no,6,2022,4,no,premium
1575,Mastercard,Debit,yes,2,10722,02/2020,2020,no,6,2024,2,yes,premium
1853,Visa,Debit,no,2,27618,02/2020,2020,no,6,2024,2,yes,premium
4809,Mastercard,Debit,yes,1,27180,09/2011,2011,no,15,2020,6,no,premium
554,Mastercard,Debit,yes,2,10522,01/2020,2020,no,6,2020,6,yes,premium
5379,Mastercard,Debit,no,2,18555,11/2002,2011,no,15,2020,6,yes,premium
3998,Mastercard,Debit,no,1,16746,07/2012,2012,no,14,2020,6,no,premium
4850,Mastercard,Debit,yes,1,15974,09/2013,2013,no,13,2018,8,no,premium
2964,Mastercard,Debit,yes,2,17417,05/2008,2009,no,17,2024,2,yes,premium
1854,Visa,Debit,yes,2,519,02/2020,2020,no,6,2022,4,yes,low
5831,Mastercard,Credit,yes,1,11500,12/2005,2013,no,13,2009,17,no,premium
3950,Visa,Credit,yes,1,10100,07/2010,2011,no,15,2022,4,no,premium
5192,Mastercard,Debit,yes,2,26174,10/2010,2011,no,15,2014,12,yes,premium
2027,Visa,Credit,yes,2,16400,03/2001,2011,no,15,2024,2,yes,premium
1855,Visa,Credit,yes,1,8000,02/2020,2020,no,6,2020,6,no,high
810,Visa,Credit,yes,2,9800,01/2020,2020,no,6,2021,5,yes,high
1354,Mastercard,Debit,yes,1,24645,02/2015,2015,no,11,2021,5,no,premium
6139,Visa,Debit,yes,2,14805,12/2018,2018,no,8,2018,8,yes,premium
4618,Visa,Credit,no,1,3100,09/2006,2006,no,20,2019,7,no,medium
2483,Mastercard,Debit,yes,2,6710,04/2005,2013,no,13,2024,2,yes,high
3236,Mastercard,Debit,yes,2,7176,06/2002,2012,no,14,2018,8,yes,high
2050,Visa,Credit,yes,2,8000,03/2003,2008,no,18,2021,5,yes,high
2021,Mastercard,Debit (Prepaid),yes,2,64,03/2001,2006,no,20,2024,2,yes,low
3906,Visa,Credit,yes,2,16400,07/2009,2009,no,17,2022,4,yes,premium
4669,Mastercard,Debit,yes,2,2536,09/2008,2008,no,18,2022,4,yes,medium
1175,Mastercard,Debit,yes,1,30403,02/2009,2014,no,12,2023,3,no,premium
4602,Mastercard,Debit,no,1,32636,09/2006,2016,no,10,2024,2,no,premium
3003,Mastercard,Debit,yes,2,2536,05/2009,2009,no,17,2020,6,yes,medium
3176,Mastercard,Debit,yes,2,23072,05/2016,2016,no,10,2020,6,yes,premium
5699,Mastercard,Debit,yes,1,20881,11/2014,2014,no,12,2022,4,no,premium
3017,Visa,Debit,yes,1,12325,05/2009,2009,no,17,2021,5,no,premium
61,Visa,Debit (Prepaid),yes,1,47,01/2004,2013,no,13,2022,4,no,low
2946,Visa,Debit,yes,2,3433,05/2007,2007,no,19,2020,6,yes,medium
3306,Visa,Credit,yes,1,16900,06/2005,2014,no,12,2024,2,no,premium
5032,Visa,Debit (Prepaid),yes,2,31,10/2005,2013,no,13,2021,5,yes,low
5944,Visa,Credit,yes,2,17700,12/2008,2011,no,15,2024,2,yes,premium
5288,Mastercard,Debit,no,1,23995,10/2014,2014,no,12,2016,10,no,premium
3079,Visa,Credit,yes,1,16900,05/2010,2010,no,16,2024,2,no,premium
5668,Mastercard,Debit (Prepaid),no,1,60,11/2012,2012,no,14,2013,13,no,low
811,Visa,Credit,yes,1,7000,01/2020,2020,no,6,2023,3,no,high
555,Mastercard,Debit,yes,2,7139,01/2020,2020,no,6,2023,3,yes,high
3965,Discover,Credit,yes,2,5200,07/2011,2011,no,15,2024,2,yes,high
556,Mastercard,Debit,yes,1,10199,01/2020,2020,no,6,2021,5,no,premium
4715,Mastercard,Credit,yes,1,9800,09/2009,2009,no,17,2024,2,no,high
5604,Mastercard,Debit,yes,2,21417,11/2010,2010,no,16,2021,5,yes,premium
3093,Mastercard,Credit,yes,1,14600,05/2011,2018,no,8,2023,3,no,premium
4378,Visa,Debit,no,2,23898,08/2011,2011,no,15,2023,3,yes,premium
3347,Mastercard,Credit,yes,2,18200,06/2007,2008,no,18,2007,19,yes,premium
3052,Mastercard,Debit,yes,2,16034,05/2010,2010,no,16,2022,4,yes,premium
2058,Mastercard,Debit,yes,2,24775,03/2004,2010,no,16,2022,4,yes,premium
4942,Mastercard,Debit,yes,2,1976,10/2000,2008,no,18,2022,4,yes,medium
557,Mastercard,Credit,yes,2,15900,01/2020,2020,no,6,2024,2,yes,premium
1247,Visa,Debit,yes,2,27623,02/2010,2018,no,8,2020,6,yes,premium
1576,Mastercard,Debit,yes,1,17584,02/2020,2020,no,6,2021,5,no,premium
2717,Mastercard,Debit,yes,1,56640,04/2013,2013,no,13,2018,8,no,premium
1856,Visa,Debit,yes,1,39553,02/2020,2020,no,6,2022,4,no,premium
812,Visa,Debit,yes,2,42218,01/2020,2020,no,6,2022,4,yes,premium
4834,Mastercard,Credit,yes,1,21900,09/2012,2012,no,14,2021,5,no,premium
5912,Visa,Credit,yes,2,18700,12/2007,2009,no,17,2014,12,yes,premium
2810,Visa,Credit,yes,2,29200,05/2000,2010,no,16,2021,5,yes,premium
3730,Discover,Credit,yes,1,26600,07/2005,2009,no,17,2024,2,no,premium
111,Visa,Debit,yes,2,17280,01/2006,2012,no,14,2021,5,yes,premium
5060,Visa,Debit,yes,1,14761,10/2006,2011,no,15,2020,6,no,premium
335,Visa,Debit,yes,1,15158,01/2014,2014,no,12,2022,4,no,premium
4691,Visa,Debit,yes,1,16464,09/2008,2009,no,17,2021,5,no,premium
5461,Mastercard,Debit,yes,2,19100,11/2006,2007,no,19,2017,9,yes,premium
5669,Mastercard,Debit,yes,1,19332,11/2012,2012,no,14,2022,4,no,premium
5150,Mastercard,Debit,yes,2,39431,10/2009,2016,no,10,2020,6,yes,premium
4634,Mastercard,Credit,no,1,9800,09/2007,2015,no,11,2024,2,no,high
5884,Mastercard,Debit,yes,1,1866,12/2007,2014,no,12,2020,6,no,medium
6055,Visa,Debit (Prepaid),yes,1,64,12/2011,2011,no,15,2024,2,no,low
4159,Mastercard,Credit,yes,2,9600,08/2005,2013,no,13,2021,5,yes,high
2231,Visa,Debit,yes,1,10000,03/2009,2012,no,14,2023,3,no,premium
4126,Discover,Credit,yes,1,7600,08/2004,2011,no,15,2021,5,no,high
998,Mastercard,Debit (Prepaid),yes,2,44,02/2002,2012,no,14,2024,2,yes,low
4228,Visa,Debit,yes,1,12519,08/2007,2009,no,17,2020,6,no,premium
2857,Mastercard,Debit,yes,1,4067,05/2004,2020,no,6,2010,16,no,medium
1248,Visa,Debit,yes,2,367,02/2010,2015,no,11,2016,10,yes,low
1315,Mastercard,Credit,yes,2,9400,02/2013,2013,no,13,2017,9,yes,high
558,Mastercard,Debit,yes,1,15579,01/2020,2020,no,6,2022,4,no,premium
4975,Visa,Credit,yes,1,11500,10/2002,2009,no,17,2006,20,no,premium
5642,Discover,Credit,no,2,9500,11/2011,2011,no,15,2021,5,yes,high
1125,Visa,Debit,yes,1,13356,02/2007,2007,no,19,2023,3,no,premium
2451,Visa,Debit,yes,1,16385,04/2003,2011,no,15,2020,6,no,premium
320,Visa,Credit,yes,2,12500,01/2013,2013,no,13,2023,3,yes,premium
4284,Amex,Credit,yes,1,13700,08/2009,2013,no,13,2017,9,no,premium
5114,Mastercard,Debit,yes,1,37303,10/2008,2011,no,15,2021,5,no,premium
2493,Visa,Credit,yes,1,16900,04/2005,2014,no,12,2015,11,no,premium
3844,Mastercard,Debit,yes,2,33723,07/2008,2010,no,16,2020,6,yes,premium
4034,Discover,Credit,yes,2,14600,07/2015,2015,no,11,2022,4,yes,premium
2218,Mastercard,Debit,yes,1,38084,03/2009,2010,no,16,2022,4,no,premium
5845,Visa,Credit,yes,2,22300,12/2005,2014,no,12,2021,5,yes,premium
5406,Mastercard,Debit,yes,2,62760,11/2004,2010,no,16,2024,2,yes,premium
3422,Mastercard,Debit (Prepaid),yes,1,62,06/2009,2009,no,17,2022,4,no,low
5913,Visa,Debit (Prepaid),yes,1,76,12/2007,2011,no,15,2023,3,no,low
2045,Mastercard,Debit,yes,1,98334,03/2003,2007,no,19,2014,12,no,premium
3289,Mastercard,Debit,yes,2,141391,06/2005,2005,no,21,2021,5,yes,premium
2006,Visa,Debit,yes,1,78790,03/1997,2011,no,15,2022,4,no,premium
3384,Mastercard,Debit,no,2,15292,06/2008,2011,no,15,2024,2,yes,premium
1144,Mastercard,Debit,yes,3,11696,02/2008,2015,no,11,2012,14,yes,premium
1405,Amex,Credit,yes,2,11400,02/2020,2020,no,6,2024,2,yes,premium
1577,Mastercard,Debit (Prepaid),yes,2,0,02/2020,2020,no,6,2020,6,yes,low
6028,Visa,Debit,yes,2,10198,12/2010,2013,no,13,2024,2,yes,premium
6091,Visa,Credit,yes,1,1800,12/2013,2013,no,13,2021,5,no,medium
6001,Mastercard,Debit,yes,1,5716,12/2010,2020,no,6,2021,5,no,high
2852,Discover,Credit,yes,3,22400,05/2004,2015,no,11,2020,6,yes,premium
2505,Mastercard,Debit,yes,2,16872,04/2006,2010,no,16,2021,5,yes,premium
5775,Visa,Debit,yes,2,7202,12/2001,2016,no,10,2018,8,yes,high
1578,Mastercard,Debit,yes,1,15516,02/2020,2020,no,6,2022,4,no,premium
1579,Mastercard,Debit,yes,1,18462,02/2020,2020,no,6,2021,5,no,premium
5019,Discover,Credit,yes,1,7800,10/2005,2008,no,18,2023,3,no,high
347,Mastercard,Debit (Prepaid),yes,2,64,01/2015,2015,no,11,2022,4,yes,low
3373,Amex,Credit,yes,2,15400,06/2008,2015,no,11,2023,3,yes,premium
4987,Mastercard,Debit (Prepaid),yes,1,12,10/2003,2012,no,14,2012,14,no,low
1580,Mastercard,Credit,yes,1,5900,02/2020,2020,no,6,2024,2,no,high
3094,Mastercard,Credit,yes,1,7900,05/2011,2011,no,15,2020,6,no,high
1581,Mastercard,Debit (Prepaid),no,1,83,02/2020,2020,no,6,2022,4,no,low
1582,Mastercard,Credit,yes,2,6200,02/2020,2020,no,6,2024,2,yes,high
4326,Mastercard,Debit,yes,2,2072,08/2010,2010,no,16,2022,4,yes,medium
3472,Mastercard,Debit,yes,2,10224,06/2010,2016,no,10,2024,2,yes,premium
5214,Visa,Debit (Prepaid),yes,2,49,10/2010,2010,no,16,2019,7,yes,low
2661,Visa,Credit,yes,1,7700,04/2010,2010,no,16,2022,4,no,high
2506,Mastercard,Debit,yes,1,16266,04/2006,2007,no,19,2023,3,no,premium
2143,Mastercard,Debit (Prepaid),yes,2,9,03/2007,2015,no,11,2015,11,yes,low
2260,Visa,Debit,yes,2,5141,03/2010,2010,no,16,2021,5,yes,high
385,Visa,Credit,yes,1,5800,01/2019,2019,no,7,2022,4,no,high
1583,Mastercard,Debit,yes,2,1990,02/2020,2020,no,6,2024,2,yes,medium
5002,Amex,Credit,yes,1,13900,10/2004,2010,no,16,2010,16,no,premium
2833,Visa,Credit,yes,2,19700,05/2002,2011,no,15,2022,4,yes,premium
5870,Visa,Debit,yes,2,29740,12/2006,2011,no,15,2020,6,yes,premium
963,Visa,Debit,yes,2,30039,02/1998,2010,no,16,2023,3,yes,premium
2693,Mastercard,Credit,yes,1,16800,04/2012,2012,no,14,2020,6,no,premium
6056,Visa,Debit,yes,1,17010,12/2011,2011,no,15,2021,5,no,premium
5805,Discover,Credit,yes,2,22800,12/2004,2016,no,10,2014,12,yes,premium
3138,Visa,Debit,yes,1,21086,05/2013,2013,no,13,2022,4,no,premium
3580,Mastercard,Debit,yes,1,14531,06/2014,2014,no,12,2015,11,no,premium
4896,Mastercard,Credit,no,2,8900,09/2016,2016,no,10,2024,2,yes,high
3445,Visa,Credit,yes,1,10000,06/2009,2016,no,10,2013,13,no,premium
5234,Mastercard,Debit,yes,1,14227,10/2011,2012,no,14,2022,4,no,premium
5595,Discover,Credit,yes,2,11200,11/2010,2010,no,16,2021,5,yes,premium
2522,Amex,Credit,yes,1,9500,04/2007,2010,no,16,2020,6,no,high
813,Visa,Credit,yes,1,5200,01/2020,2020,no,6,2020,6,no,high
1393,Visa,Debit (Prepaid),yes,1,111,02/2019,2019,no,7,2019,7,no,low
5964,Mastercard,Debit,yes,1,14532,12/2009,2020,no,6,2021,5,no,premium
5079,Mastercard,Debit,yes,1,30044,10/2007,2011,no,15,2024,2,no,premium
559,Mastercard,Debit,yes,2,21749,01/2020,2020,no,6,2021,5,yes,premium
1406,Amex,Credit,yes,2,15800,02/2020,2020,no,6,2020,6,yes,premium
560,Mastercard,Debit (Prepaid),yes,2,22,01/2020,2020,no,6,2022,4,yes,low
428,Discover,Credit,yes,1,14300,01/2020,2020,no,6,2020,6,no,premium
5780,Mastercard,Debit,yes,1,14270,12/2002,2014,no,12,2024,2,no,premium
5885,Mastercard,Debit,yes,2,23189,12/2007,2008,no,18,2011,15,yes,premium
2382,Mastercard,Debit,yes,1,20612,03/2019,2019,no,7,2021,5,no,premium
1584,Mastercard,Debit,yes,2,22424,02/2020,2020,no,6,2021,5,yes,premium
5338,Mastercard,Debit,yes,1,17748,10/2019,2019,no,7,2019,7,no,premium
4248,Mastercard,Debit,yes,1,3039,08/2008,2008,no,18,2022,4,no,medium
2898,Mastercard,Debit,yes,1,39751,05/2006,2007,no,19,2020,6,no,premium
6107,Mastercard,Debit,yes,1,27876,12/2015,2015,no,11,2015,11,no,premium
4202,Mastercard,Debit,yes,2,21743,08/2007,2007,no,19,2023,3,yes,premium
4897,Mastercard,Debit,yes,2,21120,09/2016,2016,no,10,2023,3,yes,premium
3932,Mastercard,Debit,yes,1,29828,07/2010,2011,no,15,2020,6,no,premium
